Country,Indicator,Subject,Units,Frequency,Time,Quantity,Flag Codes
CHL,OILPROD,TOT,KTOE,A,1966,,L
CHL,OILPROD,TOT,KTOE,A,1967,,L
CHL,OILPROD,TOT,KTOE,A,1968,,L
CHL,OILPROD,TOT,KTOE,A,1969,,L
CHL,OILPROD,TOT,KTOE,A,1970,,L
CHL,OILPROD,TOT,KTOE,A,1971,1561.086,
CHL,OILPROD,TOT,KTOE,A,1972,1614.386,
CHL,OILPROD,TOT,KTOE,A,1973,1459.61,
CHL,OILPROD,TOT,KTOE,A,1974,1272.034,
CHL,OILPROD,TOT,KTOE,A,1975,1087.533,
CHL,OILPROD,TOT,KTOE,A,1976,1020.907,
CHL,OILPROD,TOT,KTOE,A,1977,838.456,
CHL,OILPROD,TOT,KTOE,A,1978,720.58,
CHL,OILPROD,TOT,KTOE,A,1979,926.606,
CHL,OILPROD,TOT,KTOE,A,1980,1538.536,
CHL,OILPROD,TOT,KTOE,A,1981,1919.838,
CHL,OILPROD,TOT,KTOE,A,1982,1980.314,
CHL,OILPROD,TOT,KTOE,A,1983,1816.313,
CHL,OILPROD,TOT,KTOE,A,1984,1768.137,
CHL,OILPROD,TOT,KTOE,A,1985,1630.786,
CHL,OILPROD,TOT,KTOE,A,1986,1522.136,
CHL,OILPROD,TOT,KTOE,A,1987,1452.435,
CHL,OILPROD,TOT,KTOE,A,1988,1082.408,
CHL,OILPROD,TOT,KTOE,A,1989,969.657,
CHL,OILPROD,TOT,KTOE,A,1990,873.32,
CHL,OILPROD,TOT,KTOE,A,1991,781.554,
CHL,OILPROD,TOT,KTOE,A,1992,641.328,
CHL,OILPROD,TOT,KTOE,A,1993,604.209,
CHL,OILPROD,TOT,KTOE,A,1994,613.489,
CHL,OILPROD,TOT,KTOE,A,1995,430.989,
CHL,OILPROD,TOT,KTOE,A,1996,375.311,
CHL,OILPROD,TOT,KTOE,A,1997,279.421,
CHL,OILPROD,TOT,KTOE,A,1998,250.551,
CHL,OILPROD,TOT,KTOE,A,1999,247.458,
CHL,OILPROD,TOT,KTOE,A,2000,264.986,
CHL,OILPROD,TOT,KTOE,A,2001,264.986,
CHL,OILPROD,TOT,KTOE,A,2002,220.65,
CHL,OILPROD,TOT,KTOE,A,2003,179.407,
CHL,OILPROD,TOT,KTOE,A,2004,178.25,
CHL,OILPROD,TOT,KTOE,A,2005,166.638,
CHL,OILPROD,TOT,KTOE,A,2006,145.795,
CHL,OILPROD,TOT,KTOE,A,2007,128.088,
CHL,OILPROD,TOT,KTOE,A,2008,132.411,
CHL,OILPROD,TOT,KTOE,A,2009,185.261,
CHL,OILPROD,TOT,KTOE,A,2010,216.018,
CHL,OILPROD,TOT,KTOE,A,2011,277.588,
CHL,OILPROD,TOT,KTOE,A,2012,302.911,
CHL,OILPROD,TOT,KTOE,A,2013,355.137,
CHL,OILPROD,TOT,KTOE,A,2014,331.113,
CHL,OILPROD,TOT,KTOE,A,2015,314.401,
CHN,OILPROD,TOT,KTOE,A,1960,,L
CHN,OILPROD,TOT,KTOE,A,1961,,L
CHN,OILPROD,TOT,KTOE,A,1962,,L
CHN,OILPROD,TOT,KTOE,A,1963,,L
CHN,OILPROD,TOT,KTOE,A,1964,,L
CHN,OILPROD,TOT,KTOE,A,1965,,L
CHN,OILPROD,TOT,KTOE,A,1966,,L
CHN,OILPROD,TOT,KTOE,A,1967,,L
CHN,OILPROD,TOT,KTOE,A,1968,,L
CHN,OILPROD,TOT,KTOE,A,1969,,L
CHN,OILPROD,TOT,KTOE,A,1970,,L
CHN,OILPROD,TOT,KTOE,A,1971,40119.734,
CHN,OILPROD,TOT,KTOE,A,1972,46492.47,
CHN,OILPROD,TOT,KTOE,A,1973,54575.461,
CHN,OILPROD,TOT,KTOE,A,1974,66017.882,
CHN,OILPROD,TOT,KTOE,A,1975,78447.772,
CHN,OILPROD,TOT,KTOE,A,1976,88729.663,
CHN,OILPROD,TOT,KTOE,A,1977,95326.361,
CHN,OILPROD,TOT,KTOE,A,1978,105923.834,
CHN,OILPROD,TOT,KTOE,A,1979,108061.653,
CHN,OILPROD,TOT,KTOE,A,1980,107853.979,
CHN,OILPROD,TOT,KTOE,A,1981,103043.887,
CHN,OILPROD,TOT,KTOE,A,1982,103962.131,
CHN,OILPROD,TOT,KTOE,A,1983,107978.177,
CHN,OILPROD,TOT,KTOE,A,1984,116677.063,
CHN,OILPROD,TOT,KTOE,A,1985,127144.232,
CHN,OILPROD,TOT,KTOE,A,1986,133041.558,
CHN,OILPROD,TOT,KTOE,A,1987,136555.725,
CHN,OILPROD,TOT,KTOE,A,1988,139514.059,
CHN,OILPROD,TOT,KTOE,A,1989,140119.774,
CHN,OILPROD,TOT,KTOE,A,1990,138306,
CHN,OILPROD,TOT,KTOE,A,1991,140992,
CHN,OILPROD,TOT,KTOE,A,1992,142097,
CHN,OILPROD,TOT,KTOE,A,1993,145174,
CHN,OILPROD,TOT,KTOE,A,1994,146082,
CHN,OILPROD,TOT,KTOE,A,1995,150044,
CHN,OILPROD,TOT,KTOE,A,1996,157334,
CHN,OILPROD,TOT,KTOE,A,1997,160741,
CHN,OILPROD,TOT,KTOE,A,1998,161000,
CHN,OILPROD,TOT,KTOE,A,1999,160000,
CHN,OILPROD,TOT,KTOE,A,2000,163000,
CHN,OILPROD,TOT,KTOE,A,2001,163959,
CHN,OILPROD,TOT,KTOE,A,2002,167000,
CHN,OILPROD,TOT,KTOE,A,2003,169600,
CHN,OILPROD,TOT,KTOE,A,2004,175873,
CHN,OILPROD,TOT,KTOE,A,2005,181353,
CHN,OILPROD,TOT,KTOE,A,2006,184766,
CHN,OILPROD,TOT,KTOE,A,2007,186318,
CHN,OILPROD,TOT,KTOE,A,2008,190440,
CHN,OILPROD,TOT,KTOE,A,2009,189490,
CHN,OILPROD,TOT,KTOE,A,2010,203014,
CHN,OILPROD,TOT,KTOE,A,2011,202876,
CHN,OILPROD,TOT,KTOE,A,2012,207478,
CHN,OILPROD,TOT,KTOE,A,2013,209919,
CHN,OILPROD,TOT,KTOE,A,2014,211429,
CHN,OILPROD,TOT,KTOE,A,2015,214556,
COL,OILPROD,TOT,KTOE,A,1960,,L
COL,OILPROD,TOT,KTOE,A,1961,,L
COL,OILPROD,TOT,KTOE,A,1962,,L
COL,OILPROD,TOT,KTOE,A,1963,,L
COL,OILPROD,TOT,KTOE,A,1964,,L
COL,OILPROD,TOT,KTOE,A,1965,,L
COL,OILPROD,TOT,KTOE,A,1966,,L
COL,OILPROD,TOT,KTOE,A,1967,,L
COL,OILPROD,TOT,KTOE,A,1968,,L
COL,OILPROD,TOT,KTOE,A,1969,,L
COL,OILPROD,TOT,KTOE,A,1970,,L
COL,OILPROD,TOT,KTOE,A,1971,11227.193,
COL,OILPROD,TOT,KTOE,A,1972,10233.324,
COL,OILPROD,TOT,KTOE,A,1973,9578.48,
COL,OILPROD,TOT,KTOE,A,1974,8764.213,
COL,OILPROD,TOT,KTOE,A,1975,8087.171,
COL,OILPROD,TOT,KTOE,A,1976,7546.345,
COL,OILPROD,TOT,KTOE,A,1977,7097.338,
COL,OILPROD,TOT,KTOE,A,1978,6748.222,
COL,OILPROD,TOT,KTOE,A,1979,6418.278,
COL,OILPROD,TOT,KTOE,A,1980,6474.782,
COL,OILPROD,TOT,KTOE,A,1981,6961.122,
COL,OILPROD,TOT,KTOE,A,1982,7455.534,
COL,OILPROD,TOT,KTOE,A,1983,7916.649,
COL,OILPROD,TOT,KTOE,A,1984,8715.781,
COL,OILPROD,TOT,KTOE,A,1985,9177.905,
COL,OILPROD,TOT,KTOE,A,1986,15721.299,
COL,OILPROD,TOT,KTOE,A,1987,20208.342,
COL,OILPROD,TOT,KTOE,A,1988,19554.507,
COL,OILPROD,TOT,KTOE,A,1989,21022.609,
COL,OILPROD,TOT,KTOE,A,1990,22819.646,
COL,OILPROD,TOT,KTOE,A,1991,22095.18,
COL,OILPROD,TOT,KTOE,A,1992,22880.186,
COL,OILPROD,TOT,KTOE,A,1993,23621.804,
COL,OILPROD,TOT,KTOE,A,1994,23684.362,
COL,OILPROD,TOT,KTOE,A,1995,30413.413,
COL,OILPROD,TOT,KTOE,A,1996,32602.953,
COL,OILPROD,TOT,KTOE,A,1997,33940.893,
COL,OILPROD,TOT,KTOE,A,1998,38548.008,
COL,OILPROD,TOT,KTOE,A,1999,42436.711,
COL,OILPROD,TOT,KTOE,A,2000,35710.687,
COL,OILPROD,TOT,KTOE,A,2001,31439.571,
COL,OILPROD,TOT,KTOE,A,2002,30074.388,
COL,OILPROD,TOT,KTOE,A,2003,28159.297,
COL,OILPROD,TOT,KTOE,A,2004,27555.913,
COL,OILPROD,TOT,KTOE,A,2005,27367.229,
COL,OILPROD,TOT,KTOE,A,2006,27591.228,
COL,OILPROD,TOT,KTOE,A,2007,27591.228,
COL,OILPROD,TOT,KTOE,A,2008,30633.376,
COL,OILPROD,TOT,KTOE,A,2009,34873.213,
COL,OILPROD,TOT,KTOE,A,2010,40878.808,
COL,OILPROD,TOT,KTOE,A,2011,47609.877,
COL,OILPROD,TOT,KTOE,A,2012,49245.473,
COL,OILPROD,TOT,KTOE,A,2013,50697.431,
COL,OILPROD,TOT,KTOE,A,2014,51523.805,
COL,OILPROD,TOT,KTOE,A,2015,52307.802,
HRV,OILPROD,TOT,KTOE,A,1960,,L
HRV,OILPROD,TOT,KTOE,A,1961,,L
HRV,OILPROD,TOT,KTOE,A,1962,,L
HRV,OILPROD,TOT,KTOE,A,1963,,L
HRV,OILPROD,TOT,KTOE,A,1964,,L
HRV,OILPROD,TOT,KTOE,A,1965,,L
HRV,OILPROD,TOT,KTOE,A,1966,,L
HRV,OILPROD,TOT,KTOE,A,1967,,L
HRV,OILPROD,TOT,KTOE,A,1968,,L
HRV,OILPROD,TOT,KTOE,A,1969,,L
HRV,OILPROD,TOT,KTOE,A,1970,,L
HRV,OILPROD,TOT,KTOE,A,1971,,L
HRV,OILPROD,TOT,KTOE,A,1972,,L
HRV,OILPROD,TOT,KTOE,A,1973,,L
HRV,OILPROD,TOT,KTOE,A,1974,,L
HRV,OILPROD,TOT,KTOE,A,1975,,L
HRV,OILPROD,TOT,KTOE,A,1976,,L
HRV,OILPROD,TOT,KTOE,A,1977,,L
HRV,OILPROD,TOT,KTOE,A,1978,,L
HRV,OILPROD,TOT,KTOE,A,1979,,L
HRV,OILPROD,TOT,KTOE,A,1980,,L
HRV,OILPROD,TOT,KTOE,A,1981,,L
HRV,OILPROD,TOT,KTOE,A,1982,,L
HRV,OILPROD,TOT,KTOE,A,1983,,L
HRV,OILPROD,TOT,KTOE,A,1984,,L
HRV,OILPROD,TOT,KTOE,A,1985,,L
HRV,OILPROD,TOT,KTOE,A,1986,,L
HRV,OILPROD,TOT,KTOE,A,1987,,L
HRV,OILPROD,TOT,KTOE,A,1988,,L
HRV,OILPROD,TOT,KTOE,A,1989,,L
HRV,OILPROD,TOT,KTOE,A,1990,2528.728,
HRV,OILPROD,TOT,KTOE,A,1991,2204.662,
HRV,OILPROD,TOT,KTOE,A,1992,1941.359,
HRV,OILPROD,TOT,KTOE,A,1993,1919.079,
HRV,OILPROD,TOT,KTOE,A,1994,1597.038,
HRV,OILPROD,TOT,KTOE,A,1995,1519.06,
HRV,OILPROD,TOT,KTOE,A,1996,1487.666,
HRV,OILPROD,TOT,KTOE,A,1997,1552.479,
HRV,OILPROD,TOT,KTOE,A,1998,1609.191,
HRV,OILPROD,TOT,KTOE,A,1999,1190.943,
HRV,OILPROD,TOT,KTOE,A,2000,1127.142,
HRV,OILPROD,TOT,KTOE,A,2001,1055.24,
HRV,OILPROD,TOT,KTOE,A,2002,1027.897,
HRV,OILPROD,TOT,KTOE,A,2003,971.186,
HRV,OILPROD,TOT,KTOE,A,2004,901.309,
HRV,OILPROD,TOT,KTOE,A,2005,840.546,
HRV,OILPROD,TOT,KTOE,A,2006,817.254,
HRV,OILPROD,TOT,KTOE,A,2007,777.759,
HRV,OILPROD,TOT,KTOE,A,2008,726.111,
HRV,OILPROD,TOT,KTOE,A,2009,678.662,
HRV,OILPROD,TOT,KTOE,A,2010,626.77,
HRV,OILPROD,TOT,KTOE,A,2011,590.14,
HRV,OILPROD,TOT,KTOE,A,2012,558.598,
HRV,OILPROD,TOT,KTOE,A,2013,545.371,
HRV,OILPROD,TOT,KTOE,A,2014,550.459,
HRV,OILPROD,TOT,KTOE,A,2015,650.172,
CYP,OILPROD,TOT,KTOE,A,1960,,L
CYP,OILPROD,TOT,KTOE,A,1961,,L
CYP,OILPROD,TOT,KTOE,A,1962,,L
CYP,OILPROD,TOT,KTOE,A,1963,,L
CYP,OILPROD,TOT,KTOE,A,1964,,L
CYP,OILPROD,TOT,KTOE,A,1965,,L
CYP,OILPROD,TOT,KTOE,A,1966,,L
CYP,OILPROD,TOT,KTOE,A,1967,,L
CYP,OILPROD,TOT,KTOE,A,1968,,L
CYP,OILPROD,TOT,KTOE,A,1969,,L
CYP,OILPROD,TOT,KTOE,A,1970,,L
CYP,OILPROD,TOT,KTOE,A,1971,0,
CYP,OILPROD,TOT,KTOE,A,1972,0,
CYP,OILPROD,TOT,KTOE,A,1973,0,
CYP,OILPROD,TOT,KTOE,A,1974,0,
CYP,OILPROD,TOT,KTOE,A,1975,0,
CYP,OILPROD,TOT,KTOE,A,1976,0,
CYP,OILPROD,TOT,KTOE,A,1977,0,
CYP,OILPROD,TOT,KTOE,A,1978,0,
CYP,OILPROD,TOT,KTOE,A,1979,0,
CYP,OILPROD,TOT,KTOE,A,1980,0,
CYP,OILPROD,TOT,KTOE,A,1981,0,
CYP,OILPROD,TOT,KTOE,A,1982,0,
CYP,OILPROD,TOT,KTOE,A,1983,0,
CYP,OILPROD,TOT,KTOE,A,1984,0,
CYP,OILPROD,TOT,KTOE,A,1985,0,
CYP,OILPROD,TOT,KTOE,A,1986,0,
CYP,OILPROD,TOT,KTOE,A,1987,0,
CYP,OILPROD,TOT,KTOE,A,1988,0,
CYP,OILPROD,TOT,KTOE,A,1989,0,
CYP,OILPROD,TOT,KTOE,A,1990,0,
CYP,OILPROD,TOT,KTOE,A,1991,0,
CYP,OILPROD,TOT,KTOE,A,1992,0,
CYP,OILPROD,TOT,KTOE,A,1993,0,
CYP,OILPROD,TOT,KTOE,A,1994,0,
CYP,OILPROD,TOT,KTOE,A,1995,0,
CYP,OILPROD,TOT,KTOE,A,1996,0,
CYP,OILPROD,TOT,KTOE,A,1997,0,
CYP,OILPROD,TOT,KTOE,A,1998,0,
CYP,OILPROD,TOT,KTOE,A,1999,0,
CYP,OILPROD,TOT,KTOE,A,2000,0,
CYP,OILPROD,TOT,KTOE,A,2001,0,
CYP,OILPROD,TOT,KTOE,A,2002,0,
CYP,OILPROD,TOT,KTOE,A,2003,0,
CYP,OILPROD,TOT,KTOE,A,2004,0,
CYP,OILPROD,TOT,KTOE,A,2005,0,
CYP,OILPROD,TOT,KTOE,A,2006,0,
CYP,OILPROD,TOT,KTOE,A,2007,0,
CYP,OILPROD,TOT,KTOE,A,2008,0,
CYP,OILPROD,TOT,KTOE,A,2009,0,
CYP,OILPROD,TOT,KTOE,A,2010,0,
CYP,OILPROD,TOT,KTOE,A,2011,0,
CYP,OILPROD,TOT,KTOE,A,2012,0,
CYP,OILPROD,TOT,KTOE,A,2013,0,
CYP,OILPROD,TOT,KTOE,A,2014,0,
CYP,OILPROD,TOT,KTOE,A,2015,0,
EGY,OILPROD,TOT,KTOE,A,1960,,L
EGY,OILPROD,TOT,KTOE,A,1961,,L
EGY,OILPROD,TOT,KTOE,A,1962,,L
EGY,OILPROD,TOT,KTOE,A,1963,,L
EGY,OILPROD,TOT,KTOE,A,1964,,L
EGY,OILPROD,TOT,KTOE,A,1965,,L
EGY,OILPROD,TOT,KTOE,A,1966,,L
EGY,OILPROD,TOT,KTOE,A,1967,,L
EGY,OILPROD,TOT,KTOE,A,1968,,L
EGY,OILPROD,TOT,KTOE,A,1969,,L
EGY,OILPROD,TOT,KTOE,A,1970,,L
EGY,OILPROD,TOT,KTOE,A,1971,15201.432,
EGY,OILPROD,TOT,KTOE,A,1972,10906.789,
EGY,OILPROD,TOT,KTOE,A,1973,8640.087,
EGY,OILPROD,TOT,KTOE,A,1974,7607.828,
EGY,OILPROD,TOT,KTOE,A,1975,11967.496,
EGY,OILPROD,TOT,KTOE,A,1976,16876.82,
EGY,OILPROD,TOT,KTOE,A,1977,21232.424,
EGY,OILPROD,TOT,KTOE,A,1978,25596.155,
EGY,OILPROD,TOT,KTOE,A,1979,26519.702,
EGY,OILPROD,TOT,KTOE,A,1980,30189.503,
EGY,OILPROD,TOT,KTOE,A,1981,32592.35,
EGY,OILPROD,TOT,KTOE,A,1982,33766.849,
EGY,OILPROD,TOT,KTOE,A,1983,36702.081,
EGY,OILPROD,TOT,KTOE,A,1984,42111.279,
EGY,OILPROD,TOT,KTOE,A,1985,45580.928,
EGY,OILPROD,TOT,KTOE,A,1986,41557.557,
EGY,OILPROD,TOT,KTOE,A,1987,46415.066,
EGY,OILPROD,TOT,KTOE,A,1988,44208.308,
EGY,OILPROD,TOT,KTOE,A,1989,44652.302,
EGY,OILPROD,TOT,KTOE,A,1990,45652.048,
EGY,OILPROD,TOT,KTOE,A,1991,45571.784,
EGY,OILPROD,TOT,KTOE,A,1992,45947.705,
EGY,OILPROD,TOT,KTOE,A,1993,47510.317,
EGY,OILPROD,TOT,KTOE,A,1994,46411.002,
EGY,OILPROD,TOT,KTOE,A,1995,46466.882,
EGY,OILPROD,TOT,KTOE,A,1996,44810.798,
EGY,OILPROD,TOT,KTOE,A,1997,43495.075,
EGY,OILPROD,TOT,KTOE,A,1998,42636.552,
EGY,OILPROD,TOT,KTOE,A,1999,41669.318,
EGY,OILPROD,TOT,KTOE,A,2000,35283.741,
EGY,OILPROD,TOT,KTOE,A,2001,34202.714,
EGY,OILPROD,TOT,KTOE,A,2002,34048.282,
EGY,OILPROD,TOT,KTOE,A,2003,35040.916,
EGY,OILPROD,TOT,KTOE,A,2004,32705.126,
EGY,OILPROD,TOT,KTOE,A,2005,31571.267,
EGY,OILPROD,TOT,KTOE,A,2006,31303.042,
EGY,OILPROD,TOT,KTOE,A,2007,32101.621,
EGY,OILPROD,TOT,KTOE,A,2008,33965.985,
EGY,OILPROD,TOT,KTOE,A,2009,33210.079,
EGY,OILPROD,TOT,KTOE,A,2010,33841.017,
EGY,OILPROD,TOT,KTOE,A,2011,33221.255,
EGY,OILPROD,TOT,KTOE,A,2012,33463.064,
EGY,OILPROD,TOT,KTOE,A,2013,30751.353,
EGY,OILPROD,TOT,KTOE,A,2014,29833.903,
EGY,OILPROD,TOT,KTOE,A,2015,30315.488,
EST,OILPROD,TOT,KTOE,A,1960,,L
EST,OILPROD,TOT,KTOE,A,1961,,L
EST,OILPROD,TOT,KTOE,A,1962,,L
EST,OILPROD,TOT,KTOE,A,1963,,L
EST,OILPROD,TOT,KTOE,A,1964,,L
EST,OILPROD,TOT,KTOE,A,1965,,L
EST,OILPROD,TOT,KTOE,A,1966,,L
EST,OILPROD,TOT,KTOE,A,1967,,L
EST,OILPROD,TOT,KTOE,A,1968,,L
EST,OILPROD,TOT,KTOE,A,1969,,L
EST,OILPROD,TOT,KTOE,A,1970,,L
EST,OILPROD,TOT,KTOE,A,1971,,L
EST,OILPROD,TOT,KTOE,A,1972,,L
EST,OILPROD,TOT,KTOE,A,1973,,L
EST,OILPROD,TOT,KTOE,A,1974,,L
EST,OILPROD,TOT,KTOE,A,1975,,L
EST,OILPROD,TOT,KTOE,A,1976,,L
EST,OILPROD,TOT,KTOE,A,1977,,L
EST,OILPROD,TOT,KTOE,A,1978,,L
EST,OILPROD,TOT,KTOE,A,1979,,L
EST,OILPROD,TOT,KTOE,A,1980,,L
EST,OILPROD,TOT,KTOE,A,1981,,L
EST,OILPROD,TOT,KTOE,A,1982,,L
EST,OILPROD,TOT,KTOE,A,1983,,L
EST,OILPROD,TOT,KTOE,A,1984,,L
EST,OILPROD,TOT,KTOE,A,1985,,L
EST,OILPROD,TOT,KTOE,A,1986,,L
EST,OILPROD,TOT,KTOE,A,1987,,L
EST,OILPROD,TOT,KTOE,A,1988,,L
EST,OILPROD,TOT,KTOE,A,1989,,L
EST,OILPROD,TOT,KTOE,A,1990,0,
EST,OILPROD,TOT,KTOE,A,1991,0,
EST,OILPROD,TOT,KTOE,A,1992,0,
EST,OILPROD,TOT,KTOE,A,1993,0,
EST,OILPROD,TOT,KTOE,A,1994,0,
EST,OILPROD,TOT,KTOE,A,1995,0,
EST,OILPROD,TOT,KTOE,A,1996,0,
EST,OILPROD,TOT,KTOE,A,1997,0,
EST,OILPROD,TOT,KTOE,A,1998,0,
EST,OILPROD,TOT,KTOE,A,1999,0,
EST,OILPROD,TOT,KTOE,A,2000,0,
EST,OILPROD,TOT,KTOE,A,2001,0,
EST,OILPROD,TOT,KTOE,A,2002,0,
EST,OILPROD,TOT,KTOE,A,2003,0,
EST,OILPROD,TOT,KTOE,A,2004,0,
EST,OILPROD,TOT,KTOE,A,2005,0,
EST,OILPROD,TOT,KTOE,A,2006,0,
EST,OILPROD,TOT,KTOE,A,2007,0,
EST,OILPROD,TOT,KTOE,A,2008,0,
EST,OILPROD,TOT,KTOE,A,2009,0,
EST,OILPROD,TOT,KTOE,A,2010,0,
EST,OILPROD,TOT,KTOE,A,2011,0,
EST,OILPROD,TOT,KTOE,A,2012,0,
EST,OILPROD,TOT,KTOE,A,2013,0,
EST,OILPROD,TOT,KTOE,A,2014,0,
EST,OILPROD,TOT,KTOE,A,2015,0,
ETH,OILPROD,TOT,KTOE,A,1960,,L
ETH,OILPROD,TOT,KTOE,A,1961,,L
ETH,OILPROD,TOT,KTOE,A,1962,,L
ETH,OILPROD,TOT,KTOE,A,1963,,L
ETH,OILPROD,TOT,KTOE,A,1964,,L
ETH,OILPROD,TOT,KTOE,A,1965,,L
ETH,OILPROD,TOT,KTOE,A,1966,,L
ETH,OILPROD,TOT,KTOE,A,1967,,L
ETH,OILPROD,TOT,KTOE,A,1968,,L
ETH,OILPROD,TOT,KTOE,A,1969,,L
ETH,OILPROD,TOT,KTOE,A,1970,,L
ETH,OILPROD,TOT,KTOE,A,1971,0,
ETH,OILPROD,TOT,KTOE,A,1972,0,
ETH,OILPROD,TOT,KTOE,A,1973,0,
ETH,OILPROD,TOT,KTOE,A,1974,0,
ETH,OILPROD,TOT,KTOE,A,1975,0,
ETH,OILPROD,TOT,KTOE,A,1976,0,
ETH,OILPROD,TOT,KTOE,A,1977,0,
ETH,OILPROD,TOT,KTOE,A,1978,0,
ETH,OILPROD,TOT,KTOE,A,1979,0,
ETH,OILPROD,TOT,KTOE,A,1980,0,
ETH,OILPROD,TOT,KTOE,A,1981,0,
ETH,OILPROD,TOT,KTOE,A,1982,0,
ETH,OILPROD,TOT,KTOE,A,1983,0,
ETH,OILPROD,TOT,KTOE,A,1984,0,
ETH,OILPROD,TOT,KTOE,A,1985,0,
ETH,OILPROD,TOT,KTOE,A,1986,0,
ETH,OILPROD,TOT,KTOE,A,1987,0,
ETH,OILPROD,TOT,KTOE,A,1988,0,
ETH,OILPROD,TOT,KTOE,A,1989,0,
ETH,OILPROD,TOT,KTOE,A,1990,0,
ETH,OILPROD,TOT,KTOE,A,1991,0,
ETH,OILPROD,TOT,KTOE,A,1992,0,
ETH,OILPROD,TOT,KTOE,A,1993,0,
ETH,OILPROD,TOT,KTOE,A,1994,0,
ETH,OILPROD,TOT,KTOE,A,1995,0,
ETH,OILPROD,TOT,KTOE,A,1996,0,
ETH,OILPROD,TOT,KTOE,A,1997,0,
ETH,OILPROD,TOT,KTOE,A,1998,0,
ETH,OILPROD,TOT,KTOE,A,1999,0,
ETH,OILPROD,TOT,KTOE,A,2000,0,
ETH,OILPROD,TOT,KTOE,A,2001,0,
ETH,OILPROD,TOT,KTOE,A,2002,0,
ETH,OILPROD,TOT,KTOE,A,2003,0,
ETH,OILPROD,TOT,KTOE,A,2004,0,
ETH,OILPROD,TOT,KTOE,A,2005,0,
ETH,OILPROD,TOT,KTOE,A,2006,0,
ETH,OILPROD,TOT,KTOE,A,2007,0,
ETH,OILPROD,TOT,KTOE,A,2008,0,
ETH,OILPROD,TOT,KTOE,A,2009,0,
ETH,OILPROD,TOT,KTOE,A,2010,0,
ETH,OILPROD,TOT,KTOE,A,2011,0,
ETH,OILPROD,TOT,KTOE,A,2012,0,
ETH,OILPROD,TOT,KTOE,A,2013,0,
ETH,OILPROD,TOT,KTOE,A,2014,0,
ETH,OILPROD,TOT,KTOE,A,2015,0,
GEO,OILPROD,TOT,KTOE,A,1960,,L
GEO,OILPROD,TOT,KTOE,A,1961,,L
GEO,OILPROD,TOT,KTOE,A,1962,,L
GEO,OILPROD,TOT,KTOE,A,1963,,L
GEO,OILPROD,TOT,KTOE,A,1964,,L
GEO,OILPROD,TOT,KTOE,A,1965,,L
GEO,OILPROD,TOT,KTOE,A,1966,,L
GEO,OILPROD,TOT,KTOE,A,1967,,L
GEO,OILPROD,TOT,KTOE,A,1968,,L
GEO,OILPROD,TOT,KTOE,A,1969,,L
GEO,OILPROD,TOT,KTOE,A,1970,,L
GEO,OILPROD,TOT,KTOE,A,1971,,L
GEO,OILPROD,TOT,KTOE,A,1972,,L
GEO,OILPROD,TOT,KTOE,A,1973,,L
GEO,OILPROD,TOT,KTOE,A,1974,,L
GEO,OILPROD,TOT,KTOE,A,1975,,L
GEO,OILPROD,TOT,KTOE,A,1976,,L
GEO,OILPROD,TOT,KTOE,A,1977,,L
GEO,OILPROD,TOT,KTOE,A,1978,,L
GEO,OILPROD,TOT,KTOE,A,1979,,L
GEO,OILPROD,TOT,KTOE,A,1980,,L
GEO,OILPROD,TOT,KTOE,A,1981,,L
GEO,OILPROD,TOT,KTOE,A,1982,,L
GEO,OILPROD,TOT,KTOE,A,1983,,L
GEO,OILPROD,TOT,KTOE,A,1984,,L
GEO,OILPROD,TOT,KTOE,A,1985,,L
GEO,OILPROD,TOT,KTOE,A,1986,,L
GEO,OILPROD,TOT,KTOE,A,1987,,L
GEO,OILPROD,TOT,KTOE,A,1988,,L
GEO,OILPROD,TOT,KTOE,A,1989,,L
GEO,OILPROD,TOT,KTOE,A,1990,186.928,
GEO,OILPROD,TOT,KTOE,A,1991,190.948,
GEO,OILPROD,TOT,KTOE,A,1992,133.664,
GEO,OILPROD,TOT,KTOE,A,1993,42.21,
GEO,OILPROD,TOT,KTOE,A,1994,46.23,
GEO,OILPROD,TOT,KTOE,A,1995,50.25,
GEO,OILPROD,TOT,KTOE,A,1996,128.639,
GEO,OILPROD,TOT,KTOE,A,1997,134.669,
GEO,OILPROD,TOT,KTOE,A,1998,119.594,
GEO,OILPROD,TOT,KTOE,A,1999,91.454,
GEO,OILPROD,TOT,KTOE,A,2000,110.549,
GEO,OILPROD,TOT,KTOE,A,2001,99.494,
GEO,OILPROD,TOT,KTOE,A,2002,74.369,
GEO,OILPROD,TOT,KTOE,A,2003,140.699,
GEO,OILPROD,TOT,KTOE,A,2004,98.489,
GEO,OILPROD,TOT,KTOE,A,2005,67.334,
GEO,OILPROD,TOT,KTOE,A,2006,64.319,
GEO,OILPROD,TOT,KTOE,A,2007,57.285,
GEO,OILPROD,TOT,KTOE,A,2008,53.265,
GEO,OILPROD,TOT,KTOE,A,2009,51.255,
GEO,OILPROD,TOT,KTOE,A,2010,52.26,
GEO,OILPROD,TOT,KTOE,A,2011,51.255,
GEO,OILPROD,TOT,KTOE,A,2012,49.245,
GEO,OILPROD,TOT,KTOE,A,2013,48.24,
GEO,OILPROD,TOT,KTOE,A,2014,43.215,
GEO,OILPROD,TOT,KTOE,A,2015,42.21,
GHA,OILPROD,TOT,KTOE,A,1960,,L
GHA,OILPROD,TOT,KTOE,A,1961,,L
